"","ID","air_genre_name","air_area_name","latitude","longitude"
"769","restaurant_ 769","Creative cuisine","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"770","restaurant_ 770","Creative cuisine","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"771","restaurant_ 771","Creative cuisine","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"772","restaurant_ 772","Creative cuisine","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"773","restaurant_ 773","Creative cuisine","Osaka-fu Osaka-shi Shinmachi",34.6762311,135.4860587
"774","restaurant_ 774","Creative cuisine","Osaka-fu Osaka-shi Shinmachi",34.6762311,135.4860587
"775","restaurant_ 775","Creative cuisine","Tokyo-to Nakano-ku Nakano",35.7073985,139.6638354
"776","restaurant_ 776","Creative cuisine","Tokyo-to Nakano-ku Nakano",35.7073985,139.6638354
"777","restaurant_ 777","Creative cuisine","Hyogo-ken Nishinomiya-shi Rokutanjicho",34.7375965,135.3415643
"778","restaurant_ 778","Creative cuisine","Hyogo-ken Nishinomiya-shi Rokutanjicho",34.7375965,135.3415643
"779","restaurant_ 779","Creative cuisine","Hyogo-ken Himeji-shi Yasuda",34.815149,134.6853528
"780","restaurant_ 780","Creative cuisine","Hyogo-ken Himeji-shi Yasuda",34.815149,134.6853528
"781","restaurant_ 781","Other","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"782","restaurant_ 782","Other","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"783","restaurant_ 783","Other","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"784","restaurant_ 784","Other","Tokyo-to Setagaya-ku Setagaya",35.6465721,139.6532473
"785","restaurant_ 785","Other","Tokyo-to Setagaya-ku Setagaya",35.6465721,139.6532473
"786","restaurant_ 786","Other","Tokyo-to Setagaya-ku Setagaya",35.6465721,139.6532473
"787","restaurant_ 787","Other","Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252
"788","restaurant_ 788","Other","Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252
"789","restaurant_ 789","Other","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"790","restaurant_ 790","Other","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"791","restaurant_ 791","Other","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"792","restaurant_ 792","Other","Tokyo-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"793","restaurant_ 793","Other","Tokyo-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"794","restaurant_ 794","Other","Tokyo-to Meguro-ku Kamimeguro",35.6414629,139.6981712
"795","restaurant_ 795","Other","Tokyo-to Meguro-ku Kamimeguro",35.6414629,139.6981712
"796","restaurant_ 796","Other","Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783
"797","restaurant_ 797","Other","Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783
"798","restaurant_ 798","Other","Shizuoka-ken Hamamatsu-shi Motoshirocho",34.7108955,137.7259397
"799","restaurant_ 799","Other","Shizuoka-ken Hamamatsu-shi Motoshirocho",34.7108955,137.7259397
"800","restaurant_ 800","Other","Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956
"801","restaurant_ 801","Other","Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956
"802","restaurant_ 802","Other","Osaka-fu Osaka-shi Kyomachibori",34.6876966,135.4954131
"803","restaurant_ 803","Other","Osaka-fu Osaka-shi Kyomachibori",34.6876966,135.4954131
"804","restaurant_ 804","Other","Tokyo-to Bunkyo-ku Kasuga",35.7080677,139.752167
"805","restaurant_ 805","Other","Tokyo-to Bunkyo-ku Kasuga",35.7080677,139.752167
"806","restaurant_ 806","Other","Tokyo-to Shibuya-ku Higashi",35.6532174,139.7110363
"807","restaurant_ 807","Other","Tokyo-to Shibuya-ku Higashi",35.6532174,139.7110363
"808","restaurant_ 808","Western food","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"809","restaurant_ 809","Western food","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"810","restaurant_ 810","Western food","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"811","restaurant_ 811","Western food","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"812","restaurant_ 812","Western food","Tokyo-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"813","restaurant_ 813","Western food","Tokyo-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"814","restaurant_ 814","Western food","Tokyo-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"815","restaurant_ 815","Western food","Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556
"816","restaurant_ 816","Western food","Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556
"817","restaurant_ 817","Western food","Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614
"818","restaurant_ 818","Western food","Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614
"819","restaurant_ 819","Western food","Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614
"820","restaurant_ 820","Western food","Tokyo-to Itabashi-ku Itabashi",35.7511648,139.7092437
"821","restaurant_ 821","Western food","Tokyo-to Itabashi-ku Itabashi",35.7511648,139.7092437
"822","restaurant_ 822","Western food","Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951
"823","restaurant_ 823","Western food","Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951
"824","restaurant_ 824","International cuisine","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"825","restaurant_ 825","International cuisine","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"826","restaurant_ 826","Asian","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"827","restaurant_ 827","Asian","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"828","restaurant_ 828","Karaoke/Party","Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556
"829","restaurant_ 829","Karaoke/Party","Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556
